,year,league,tier,team,squad_depth,avg_age,foreigners,avg_market_value,market_value,has_relegated,has_promoted,has_won_titles
1784,2022,2-Bundesliga,2,SpVgg Greuther Fürth,34,24.3,15,694000,23600000,True,False,False
1785,2022,2-Bundesliga,2,Karlsruher SC,33,26.7,11,669000,22080000,False,False,False
1786,2022,2-Bundesliga,2,Hannover 96,29,25.5,6,751000,21780000,False,False,False
1787,2022,2-Bundesliga,2,Eintracht Braunschweig,31,26.5,9,620000,19230000,False,True,False
1788,2022,2-Bundesliga,2,Holstein Kiel,33,27.6,6,542000,17880000,False,False,False
1789,2022,2-Bundesliga,2,1.FC Magdeburg,36,25.8,14,486000,17500000,False,True,True
1790,2022,2-Bundesliga,2,SV Sandhausen,33,27.5,13,467000,15430000,False,False,False
1791,2022,2-Bundesliga,2,1.FC Kaiserslautern,30,27.7,5,486000,14580000,False,True,False
1792,2022,2-Bundesliga,2,FC Hansa Rostock,35,26.7,13,409000,14300000,False,False,False
1793,2022,2-Bundesliga,2,SSV Jahn Regensburg,31,26.2,8,460000,14280000,False,False,False
1794,2023,2-Bundesliga,2,Hertha BSC,45,24.8,20,1380000,62180000,True,False,False
1795,2023,2-Bundesliga,2,Fortuna Düsseldorf,34,24.8,11,1320000,44900000,False,False,False
1796,2023,2-Bundesliga,2,Hamburger SV,35,24.7,20,1200000,42150000,False,False,False
1797,2023,2-Bundesliga,2,FC St. Pauli,32,26.4,18,1310000,42080000,False,False,False
1798,2023,2-Bundesliga,2,1.FC Nuremberg,34,26.4,10,1190000,40300000,False,False,False
1799,2023,2-Bundesliga,2,Holstein Kiel,32,25.9,8,1200000,38480000,False,False,False
1800,2023,2-Bundesliga,2,FC Schalke 04,39,26.5,17,967000,37700000,True,False,False
1801,2023,2-Bundesliga,2,Hannover 96,30,25.8,5,1180000,35330000,False,False,False
1802,2023,2-Bundesliga,2,SpVgg Greuther Fürth,32,24.9,9,1020000,32630000,False,False,False
1803,2023,2-Bundesliga,2,SC Paderborn 07,41,24.8,6,622000,25500000,False,False,False
1804,2023,2-Bundesliga,2,SV 07 Elversberg,30,27.5,7,843000,25280000,False,True,True
1805,2023,2-Bundesliga,2,1.FC Kaiserslautern,35,27.6,10,698000,24430000,False,False,False
1806,2023,2-Bundesliga,2,Karlsruher SC,33,26.1,10,699000,23080000,False,False,False
1807,2023,2-Bundesliga,2,1.FC Magdeburg,33,26.3,16,547000,18050000,False,False,False
1808,2023,2-Bundesliga,2,Eintracht Braunschweig,35,26.7,14,504000,17630000,False,False,False
1809,2023,2-Bundesliga,2,SV Wehen Wiesbaden,31,26.1,15,541000,16780000,False,True,False
1810,2023,2-Bundesliga,2,FC Hansa Rostock,35,26.2,14,419000,14650000,False,False,False
1811,2023,2-Bundesliga,2,VfL Osnabrück,32,26.6,7,441000,14100000,False,True,False
1812,2024,2-Bundesliga,2,1.FC Köln,34,25.2,10,1860000,63200000,True,False,False
1813,2024,2-Bundesliga,2,Hertha BSC,30,25.2,13,1710000,51350000,False,False,False
1814,2024,2-Bundesliga,2,Hamburger SV,32,25.7,17,1380000,44150000,False,False,False
1815,2024,2-Bundesliga,2,Fortuna Düsseldorf,30,24.7,9,1220000,36580000,False,False,False
1816,2024,2-Bundesliga,2,Hannover 96,25,25.9,7,1160000,29030000,False,False,False
1817,2024,2-Bundesliga,2,1.FC Nuremberg,32,24.5,9,905000,28980000,False,False,False
1818,2024,2-Bundesliga,2,SV Darmstadt 98,30,26.3,14,880000,26400000,True,False,False
1819,2024,2-Bundesliga,2,FC Schalke 04,36,25.3,18,657000,23650000,False,False,False
1820,2024,2-Bundesliga,2,1.FC Kaiserslautern,30,26.5,9,778000,23330000,False,False,False
1821,2024,2-Bundesliga,2,SC Paderborn 07,30,24.5,5,768000,23050000,False,False,False
1822,2024,2-Bundesliga,2,SpVgg Greuther Fürth,26,24.6,8,810000,21050000,False,False,False
1823,2024,2-Bundesliga,2,Karlsruher SC,29,24.9,8,697000,20230000,False,False,False
1824,2024,2-Bundesliga,2,1.FC Magdeburg,32,25.9,17,556000,17800000,False,False,False
1825,2024,2-Bundesliga,2,SV 07 Elversberg,26,26.4,4,655000,17030000,False,False,False
1826,2024,2-Bundesliga,2,Eintracht Braunschweig,28,26.0,10,520000,14550000,False,False,False
1827,2024,2-Bundesliga,2,SSV Ulm 1846,29,25.8,4,450000,13050000,False,True,True
1828,2024,2-Bundesliga,2,Preußen Münster,28,27.0,7,391000,10950000,False,True,False
1829,2024,2-Bundesliga,2,SSV Jahn Regensburg,31,25.4,1,327000,10150000,False,True,False
1830,2010,Serie-A,1,Inter Milan,44,26.2,27,7890000,346950000,False,False,True
1831,2010,Serie-A,1,AC Milan,45,27.7,22,6400000,288080000,False,False,False
1832,2010,Serie-A,1,Juventus FC,51,25.9,15,5080000,258930000,False,False,False
1833,2010,Serie-A,1,ACF Fiorentina,42,24.9,22,4179999,175480000,False,False,False
1834,2010,Serie-A,1,AS Roma,43,26.7,22,4019999,172980000,False,False,False
1835,2010,Serie-A,1,SSC Napoli,31,28.3,10,5500000,170430000,False,False,False
1836,2010,Serie-A,1,Genoa CFC,45,25.2,22,3740000,168180000,False,False,False
1837,2010,Serie-A,1,Udinese Calcio,40,24.6,23,3430000,137050000,False,False,False
1838,2010,Serie-A,1,UC Sampdoria,46,24.6,14,2720000,125050000,False,False,False
1839,2010,Serie-A,1,US Palermo,45,24.1,16,2730000,123030000,False,False,False
1840,2010,Serie-A,1,SS Lazio,44,27.0,22,2540000,111730000,False,False,False
1841,2010,Serie-A,1,Parma FC,43,25.6,14,2000000,86050000,False,False,False
1842,2010,Serie-A,1,Cagliari Calcio,37,27.7,6,2300000,85030000,False,False,False
1843,2010,Serie-A,1,AC Cesena,45,26.5,22,1430000,64230000,False,True,False
1844,2010,Serie-A,1,Bologna FC 1909,38,25.0,14,1660000,63050000,False,False,False
1845,2010,Serie-A,1,Calcio Catania,35,26.7,17,1730000,60680000,False,False,False
1846,2010,Serie-A,1,AS Bari,46,25.7,15,1120000,51500000,False,False,False
1847,2010,Serie-A,1,Chievo Verona,43,27.0,21,1140000,48950000,False,False,False
1848,2010,Serie-A,1,Brescia Calcio,43,26.2,19,855000,36750000,False,True,False
1849,2010,Serie-A,1,US Lecce,37,25.5,15,884000,32700000,False,True,True
1850,2011,Serie-A,1,Inter Milan,48,26.0,28,6310000,303050000,False,False,True
1851,2011,Serie-A,1,AC Milan,45,26.8,21,6080000,273530000,False,False,True
1852,2011,Serie-A,1,Juventus FC,34,28.2,12,7710000,262279999,False,False,False
1853,2011,Serie-A,1,SSC Napoli,29,28.7,15,7060000,204750000,False,False,False
1854,2011,Serie-A,1,AS Roma,39,25.9,18,4430000,172780000,False,False,False
1855,2011,Serie-A,1,Udinese Calcio,49,23.9,25,2860000,140130000,False,False,False
1856,2011,Serie-A,1,ACF Fiorentina,40,25.1,21,3270000,130830000,False,False,False
1857,2011,Serie-A,1,US Palermo,46,25.0,25,2590000,119050000,False,False,False
1858,2011,Serie-A,1,SS Lazio,52,25.7,22,2190000,113630000,False,False,False
1859,2011,Serie-A,1,Genoa CFC,39,26.2,21,2670000,104300000,False,False,False
1860,2011,Serie-A,1,Parma FC,43,25.7,12,1920000,82350000,False,False,False
1861,2011,Serie-A,1,Cagliari Calcio,33,25.2,12,2170000,71650000,False,False,False
1862,2011,Serie-A,1,Atalanta BC,36,27.8,5,1880000,67580000,False,True,True
1863,2011,Serie-A,1,Bologna FC 1909,41,25.3,18,1560000,63900000,False,False,False
1864,2011,Serie-A,1,Calcio Catania,39,26.9,21,1520000,59250000,False,False,False
1865,2011,Serie-A,1,Chievo Verona,40,26.6,20,1120000,44800000,False,False,False
1866,2011,Serie-A,1,AC Siena,37,27.3,10,1060000,39330000,False,True,False
1867,2011,Serie-A,1,AC Cesena,45,25.7,21,867000,39030000,False,False,False
1868,2011,Serie-A,1,US Lecce,41,26.3,17,915000,37530000,False,False,False
1869,2011,Serie-A,1,Novara Calcio 1908,38,27.3,13,748000,28430000,False,True,False
1870,2012,Serie-A,1,Juventus FC,40,26.8,17,8450000,337900000,False,False,True
1871,2012,Serie-A,1,Inter Milan,55,24.8,33,4410000,242800000,False,False,False
1872,2012,Serie-A,1,AC Milan,42,26.0,22,5680000,238530000,False,False,False
1873,2012,Serie-A,1,SSC Napoli,41,26.7,18,5790000,237250000,False,False,True
1874,2012,Serie-A,1,ACF Fiorentina,42,25.7,25,5090000,213650000,False,False,False
1875,2012,Serie-A,1,AS Roma,37,25.0,22,4690000,173400000,False,False,False
1876,2012,Serie-A,1,SS Lazio,55,25.4,29,2610000,143280000,False,False,False
1877,2012,Serie-A,1,Udinese Calcio,48,23.8,23,2520000,121000000,False,False,False
1878,2012,Serie-A,1,Genoa CFC,46,26.9,23,2140000,98500000,False,False,False
1879,2012,Serie-A,1,UC Sampdoria,37,25.7,17,2320000,85930000,False,True,False
1880,2012,Serie-A,1,Parma FC,42,26.1,18,2040000,85780000,False,False,False
1881,2012,Serie-A,1,US Palermo,52,25.7,29,1560000,80950000,False,False,False
1882,2012,Serie-A,1,Bologna FC 1909,49,25.0,18,1600000,78550000,False,False,False
1883,2012,Serie-A,1,Calcio Catania,38,26.0,22,2009999,76480000,False,False,False
1884,2012,Serie-A,1,Cagliari Calcio,34,24.5,12,2250000,76380000,False,False,False
1885,2012,Serie-A,1,Atalanta BC,43,28.1,12,1720000,74100000,False,False,False
1886,2012,Serie-A,1,Torino FC,38,26.3,18,1620000,61600000,False,True,False
1887,2012,Serie-A,1,Chievo Verona,46,27.3,26,1200000,55100000,False,False,False
1888,2012,Serie-A,1,Delfino Pescara 1936,52,25.0,15,919000,47800000,False,True,True
1889,2012,Serie-A,1,AC Siena,48,27.7,17,989000,47480000,False,False,False
1890,2013,Serie-A,1,Juventus FC,48,26.0,20,8160000,391450000,False,False,True
1891,2013,Serie-A,1,Inter Milan,63,24.7,36,4650000,292650000,False,False,False
1892,2013,Serie-A,1,SSC Napoli,36,27.3,25,7680000,276600000,False,False,False
1893,2013,Serie-A,1,AC Milan,47,25.8,22,5620000,263950000,False,False,False
1894,2013,Serie-A,1,ACF Fiorentina,56,25.8,34,4450000,249130000,False,False,False
1895,2013,Serie-A,1,AS Roma,59,24.3,30,4179999,246400000,False,False,False
1896,2013,Serie-A,1,SS Lazio,54,25.5,33,3020000,162950000,False,False,True
1897,2013,Serie-A,1,Udinese Calcio,63,24.2,41,1970000,123950000,False,False,False
1898,2013,Serie-A,1,Genoa CFC,66,24.9,33,1550000,102100000,False,False,False
1899,2013,Serie-A,1,Parma FC,48,25.6,22,1870000,89780000,False,False,False
1900,2013,Serie-A,1,US Sassuolo,56,25.4,12,1570000,87850000,False,True,True
1901,2013,Serie-A,1,Cagliari Calcio,36,25.4,15,2390000,86200000,False,False,False
1902,2013,Serie-A,1,UC Sampdoria,58,24.9,19,1440000,83480000,False,False,False
1903,2013,Serie-A,1,Torino FC,43,26.0,20,1870000,80250000,False,False,False
1904,2013,Serie-A,1,Calcio Catania,54,24.8,28,1460000,78980000,False,False,False
1905,2013,Serie-A,1,Atalanta BC,62,25.4,14,1190000,73930000,False,False,False
1906,2013,Serie-A,1,AS Livorno,48,25.3,14,1480000,71180000,False,True,False
1907,2013,Serie-A,1,Bologna FC 1909,64,25.1,26,1090000,69830000,False,False,False
1908,2013,Serie-A,1,Chievo Verona,72,25.4,35,959000,69080000,False,False,False
1909,2013,Serie-A,1,Hellas Verona,54,25.9,22,1240000,67130000,False,True,False
1910,2014,Serie-A,1,Juventus FC,35,27.4,12,9400000,329000000,False,False,True
1911,2014,Serie-A,1,AS Roma,43,26.3,25,6440000,276780000,False,False,False
1912,2014,Serie-A,1,SSC Napoli,34,27.2,23,7710000,262180000,False,False,True
1913,2014,Serie-A,1,Inter Milan,44,25.0,32,5930000,260700000,False,False,False
1914,2014,Serie-A,1,AC Milan,47,25.7,19,5020000,236130000,False,False,False
1915,2014,Serie-A,1,ACF Fiorentina,49,26.4,30,4410000,216130000,False,False,False
1916,2014,Serie-A,1,SS Lazio,36,26.8,27,4650000,167550000,False,False,False
1917,2014,Serie-A,1,UC Sampdoria,41,26.1,20,3230000,132229999,False,False,False
1918,2014,Serie-A,1,Genoa CFC,48,25.6,21,2440000,117330000,False,False,False
1919,2014,Serie-A,1,Udinese Calcio,50,24.4,36,2140000,107180000,False,False,False
1920,2014,Serie-A,1,US Palermo,40,25.3,22,2320000,92600000,False,True,True
1921,2014,Serie-A,1,US Sassuolo,41,26.8,8,2220000,91030000,False,False,False
1922,2014,Serie-A,1,Atalanta BC,42,27.3,16,1990000,83480000,False,False,False
1923,2014,Serie-A,1,Torino FC,45,26.5,21,1840000,82580000,False,False,False
1924,2014,Serie-A,1,Cagliari Calcio,36,24.9,14,2060000,74200000,False,False,False
1925,2014,Serie-A,1,Parma FC,55,25.6,24,1200000,65950000,False,False,False
1926,2014,Serie-A,1,Chievo Verona,40,28.0,23,1550000,61850000,False,False,False
1927,2014,Serie-A,1,FC Empoli,40,24.3,13,1350000,54030000,False,True,False
1928,2014,Serie-A,1,Hellas Verona,38,26.9,23,1100000,41800000,False,False,False
1929,2014,Serie-A,1,AC Cesena,37,26.5,10,923000,34150000,False,True,False
1930,2015,Serie-A,1,Juventus FC,38,25.9,21,11580000,440000000,False,False,True
1931,2015,Serie-A,1,AS Roma,48,25.2,34,6940000,332900000,False,False,False
1932,2015,Serie-A,1,SSC Napoli,34,26.5,22,9470000,321930000,False,False,False
1933,2015,Serie-A,1,Inter Milan,42,25.7,30,7010000,294280000,False,False,False
1934,2015,Serie-A,1,AC Milan,42,26.1,16,5090000,213830000,False,False,False
1935,2015,Serie-A,1,ACF Fiorentina,39,26.6,29,4890000,190530000,False,False,False
1936,2015,Serie-A,1,SS Lazio,38,26.2,26,4610000,175300000,False,False,False
1937,2015,Serie-A,1,UC Sampdoria,43,26.5,22,2940000,126530000,False,False,False
1938,2015,Serie-A,1,Genoa CFC,47,24.8,27,2500000,117550000,False,False,False
1939,2015,Serie-A,1,US Sassuolo,39,25.1,5,2490000,97000000,False,False,False
1940,2015,Serie-A,1,Udinese Calcio,43,26.8,31,2160000,93000000,False,False,False
1941,2015,Serie-A,1,Torino FC,39,26.1,17,2300000,89830000,False,False,False
1942,2015,Serie-A,1,Atalanta BC,44,27.2,15,1780000,78450000,False,False,False
1943,2015,Serie-A,1,Bologna FC 1909,42,26.3,17,1790000,75230000,False,True,False
1944,2015,Serie-A,1,FC Empoli,38,24.6,16,1960000,74600000,False,False,False
1945,2015,Serie-A,1,US Palermo,40,24.9,21,1720000,68680000,False,False,False
1946,2015,Serie-A,1,Carpi FC 1909,41,26.4,18,1270000,52050000,False,True,True
1947,2015,Serie-A,1,Chievo Verona,40,28.0,17,1240000,49780000,False,False,False
1948,2015,Serie-A,1,Hellas Verona,42,26.3,20,1140000,47730000,False,False,False
1949,2015,Serie-A,1,Frosinone Calcio,35,26.5,10,1090000,38300000,False,True,False
1950,2016,Serie-A,1,Juventus FC,38,26.6,19,13080000,497180000,False,False,True
1951,2016,Serie-A,1,SSC Napoli,37,26.2,22,10470000,387300000,False,False,False
1952,2016,Serie-A,1,AS Roma,47,24.2,25,7550000,354680000,False,False,False
1953,2016,Serie-A,1,Inter Milan,41,25.9,29,8010000,328300000,False,False,False
1954,2016,Serie-A,1,AC Milan,42,25.3,21,6060000,254330000,False,False,False
1955,2016,Serie-A,1,SS Lazio,46,24.2,33,4920000,226450000,False,False,False
1956,2016,Serie-A,1,ACF Fiorentina,42,24.8,30,5170000,217080000,False,False,False
1957,2016,Serie-A,1,Torino FC,51,24.7,24,3180000,162350000,False,False,False
1958,2016,Serie-A,1,Atalanta BC,44,25.9,16,3680000,161700000,False,False,False
1959,2016,Serie-A,1,US Sassuolo,48,25.0,7,3030000,145250000,False,False,False
1960,2016,Serie-A,1,UC Sampdoria,42,25.3,28,2800000,117580000,False,False,False
1961,2016,Serie-A,1,Genoa CFC,44,26.3,23,2460000,108180000,False,False,False
1962,2016,Serie-A,1,Udinese Calcio,44,25.0,34,2320000,101950000,False,False,False
1963,2016,Serie-A,1,Bologna FC 1909,48,25.2,22,1980000,95000000,False,False,False
1964,2016,Serie-A,1,Cagliari Calcio,46,25.2,17,1330000,61080000,False,True,True
1965,2016,Serie-A,1,FC Empoli,42,25.0,17,1320000,55450000,False,False,False
1966,2016,Serie-A,1,Delfino Pescara 1936,50,25.2,19,962000,48100000,False,True,False
1967,2016,Serie-A,1,Chievo Verona,44,26.8,20,1040000,45880000,False,False,False
1968,2016,Serie-A,1,US Palermo,39,24.8,23,1050000,41100000,False,False,False
1969,2016,Serie-A,1,FC Crotone,37,25.5,12,992000,36700000,False,True,False
1970,2017,Serie-A,1,Juventus FC,33,26.9,17,19790000,653150000,False,False,True
1971,2017,Serie-A,1,SSC Napoli,40,25.6,24,12610000,504250000,False,False,False
1972,2017,Serie-A,1,Inter Milan,34,26.5,22,14330000,487280000,False,False,False
1973,2017,Serie-A,1,AS Roma,47,24.1,27,9980000,469100000,False,False,False
1974,2017,Serie-A,1,SS Lazio,44,25.3,28,9290000,408780000,False,False,False
1975,2017,Serie-A,1,AC Milan,42,25.0,17,9690000,407050000,False,False,False
1976,2017,Serie-A,1,ACF Fiorentina,41,24.4,26,5790000,237330000,False,False,False
1977,2017,Serie-A,1,Atalanta BC,37,24.0,17,5620000,207950000,False,False,False
1978,2017,Serie-A,1,UC Sampdoria,39,25.1,25,4880000,190450000,False,False,False
1979,2017,Serie-A,1,Torino FC,51,24.2,23,3440000,175530000,False,False,False
1980,2017,Serie-A,1,Genoa CFC,44,26.5,25,3070000,135130000,False,False,False
1981,2017,Serie-A,1,US Sassuolo,39,25.5,7,3250000,126780000,False,False,False
1982,2017,Serie-A,1,Udinese Calcio,46,24.5,35,2350000,108030000,False,False,False
1983,2017,Serie-A,1,Bologna FC 1909,41,25.8,24,2530000,103550000,False,False,False
1984,2017,Serie-A,1,Cagliari Calcio,41,25.8,13,2400000,98580000,False,False,False
1985,2017,Serie-A,1,SPAL 2013,42,25.9,13,1510000,63550000,False,True,True
1986,2017,Serie-A,1,Benevento Calcio,48,25.5,21,1200000,57830000,False,True,False
1987,2017,Serie-A,1,Hellas Verona,41,26.0,18,1380000,56500000,False,True,False
1988,2017,Serie-A,1,Chievo Verona,36,28.0,16,1530000,55230000,False,False,False
1989,2017,Serie-A,1,FC Crotone,40,24.5,19,1200000,47880000,False,False,False
1990,2018,Serie-A,1,Juventus FC,59,25.4,25,14760000,871050000,False,False,True
1991,2018,Serie-A,1,SSC Napoli,54,24.8,27,11980000,646800000,False,False,False
1992,2018,Serie-A,1,Inter Milan,60,24.5,30,10300000,617930000,False,False,False
1993,2018,Serie-A,1,AC Milan,45,24.9,22,12860000,578480000,False,False,False
1994,2018,Serie-A,1,AS Roma,57,24.2,28,8050000,459050000,False,False,False
1995,2018,Serie-A,1,Atalanta BC,88,23.2,29,4179999,367680000,False,False,False
1996,2018,Serie-A,1,ACF Fiorentina,56,23.4,36,5630000,315330000,False,False,False
1997,2018,Serie-A,1,SS Lazio,57,24.9,33,5110000,291150000,False,False,False
1998,2018,Serie-A,1,US Sassuolo,59,24.4,15,4099999,242050000,False,False,False
1999,2018,Serie-A,1,Torino FC,62,24.2,29,3860000,239230000,False,False,False
2000,2018,Serie-A,1,UC Sampdoria,59,24.0,30,3670000,216750000,False,False,False
2001,2018,Serie-A,1,Udinese Calcio,56,25.2,41,3590000,201200000,False,False,False
2002,2018,Serie-A,1,Genoa CFC,69,24.3,35,2780000,191730000,False,False,False
2003,2018,Serie-A,1,Cagliari Calcio,49,26.4,18,3170000,155380000,False,False,False
2004,2018,Serie-A,1,Bologna FC 1909,48,25.4,28,2490000,119680000,False,False,False
2005,2018,Serie-A,1,FC Empoli,59,24.6,24,1790000,105600000,False,True,True
2006,2018,Serie-A,1,SPAL,51,25.8,20,1910000,97400000,False,False,False
2007,2018,Serie-A,1,Parma Calcio 1913,70,26.1,19,1370000,95750000,False,True,False
2008,2018,Serie-A,1,Chievo Verona,68,25.2,32,804000,54700000,False,False,False
2009,2018,Serie-A,1,Frosinone Calcio,44,26.2,10,1240000,54530000,False,True,False
2010,2019,Serie-A,1,Juventus FC,38,27.2,23,17420000,661880000,False,False,True
2011,2019,Serie-A,1,Inter Milan,34,27.3,19,17830000,606050000,False,False,False
2012,2019,Serie-A,1,SSC Napoli,33,27.3,24,16610000,548280000,False,False,False
2013,2019,Serie-A,1,AC Milan,37,25.7,22,10930000,404330000,False,False,False
2014,2019,Serie-A,1,AS Roma,36,26.1,23,10910000,392730000,False,False,False
2015,2019,Serie-A,1,SS Lazio,34,26.6,24,8940000,303880000,False,False,True
2016,2019,Serie-A,1,ACF Fiorentina,42,25.2,28,7200000,302230000,False,False,False
2017,2019,Serie-A,1,Atalanta BC,37,25.4,26,7880000,291430000,False,False,False
2018,2019,Serie-A,1,US Sassuolo,44,24.8,18,3820000,167980000,False,False,False
2019,2019,Serie-A,1,Cagliari Calcio,41,26.3,16,4090000,167830000,False,False,False
2020,2019,Serie-A,1,Torino FC,37,25.2,17,4420000,163550000,False,False,False
2021,2019,Serie-A,1,Genoa CFC,43,26.7,25,3310000,142380000,False,False,False
2022,2019,Serie-A,1,UC Sampdoria,38,25.7,19,3560000,135280000,False,False,False
2023,2019,Serie-A,1,Bologna FC 1909,40,25.0,26,3240000,129650000,False,False,False
2024,2019,Serie-A,1,Parma Calcio 1913,40,26.6,19,3220000,128750000,False,False,False
2025,2019,Serie-A,1,Udinese Calcio,39,25.3,28,3100000,121080000,False,False,False
2026,2019,Serie-A,1,Hellas Verona,40,25.4,19,2810000,112530000,False,True,False
2027,2019,Serie-A,1,Brescia Calcio,33,26.4,11,2520000,83230000,False,True,True
2028,2019,Serie-A,1,SPAL,42,26.1,23,1750000,73630000,False,False,False
2029,2019,Serie-A,1,US Lecce,47,25.4,17,1110000,52330000,False,True,False
2030,2020,Serie-A,1,Inter Milan,41,25.7,22,16190000,663900000,False,False,False
2031,2020,Serie-A,1,Juventus FC,45,25.2,26,14070000,633300000,False,False,True
2032,2020,Serie-A,1,AC Milan,42,24.4,27,13040000,547780000,False,False,False
2033,2020,Serie-A,1,SSC Napoli,32,26.5,21,16570000,530200000,False,False,True
2034,2020,Serie-A,1,Atalanta BC,39,25.5,21,11030000,430000000,False,False,False
2035,2020,Serie-A,1,AS Roma,46,25.1,28,8600000,395650000,False,False,False
2036,2020,Serie-A,1,SS Lazio,44,26.1,32,7420000,326330000,False,False,False
2037,2020,Serie-A,1,ACF Fiorentina,41,26.1,24,7000000,286800000,False,False,False
2038,2020,Serie-A,1,US Sassuolo,39,25.4,19,6200000,241740000,False,False,False
2039,2020,Serie-A,1,Cagliari Calcio,42,25.8,18,4470000,187830000,False,False,False
